zone,param,timestamp,value
Mundka,NO2,2026-06-30 15:00:00,63.3
Mundka,NO2,2026-06-30 16:00:00,70.5
Mundka,NO2,2026-07-01 08:00:00,87.6
Mundka,NO2,2026-07-01 09:00:00,94.2
Mundka,NO2,2026-07-01 10:00:00,86.3
Mundka,NO2,2026-07-01 11:00:00,94.7
Mundka,NO2,2026-07-01 12:00:00,108.4
Mundka,NO2,2026-07-01 13:00:00,116.8
Mundka,NO2,2026-07-01 14:00:00,104.1
Mundka,NO2,2026-07-01 15:00:00,96.9
Mundka,NO2,2026-07-01 16:00:00,101.8
Mundka,NO2,2026-07-01 17:00:00,106.3
Mundka,NO2,2026-07-01 18:00:00,101.2
Mundka,NO2,2026-07-01 19:00:00,113.8
Mundka,NO2,2026-07-01 20:00:00,116.4
Mundka,NO2,2026-07-01 21:00:00,114.6
Mundka,NO2,2026-07-01 22:00:00,112.1
Mundka,NO2,2026-07-01 23:00:00,100.5
Mundka,NO2,2026-07-02 00:00:00,103.8
Mundka,NO2,2026-07-02 01:00:00,99.3
Mundka,NO2,2026-07-02 02:00:00,92.3
Mundka,NO2,2026-07-02 03:00:00,99.5
Mundka,NO2,2026-07-02 04:00:00,102.1
Mundka,NO2,2026-07-02 05:00:00,106.0
Mundka,NO2,2026-07-02 06:00:00,111.2
Mundka,NO2,2026-07-02 07:00:00,99.1
Mundka,NO2,2026-07-02 08:00:00,99.2
Mundka,NO2,2026-07-02 09:00:00,105.6
Mundka,NO2,2026-07-02 10:00:00,96.9
Mundka,NO2,2026-07-02 11:00:00,52.6
Mundka,NO2,2026-07-02 12:00:00,76.8
Mundka,NO2,2026-07-02 13:00:00,54.3
Mundka,NO2,2026-07-02 14:00:00,56.7
Mundka,NO2,2026-07-02 15:00:00,70.1
Mundka,NO2,2026-07-02 16:00:00,64.7
Mundka,NO2,2026-07-02 17:00:00,66.2
Mundka,NO2,2026-07-02 18:00:00,73.1
Mundka,NO2,2026-07-02 19:00:00,73.8
Mundka,NO2,2026-07-02 20:00:00,74.4
Mundka,NO2,2026-07-02 21:00:00,74.6
Mundka,NO2,2026-07-02 22:00:00,80.9
Mundka,NO2,2026-07-02 23:00:00,74.2
Mundka,NO2,2026-07-03 00:00:00,84.4
Mundka,NO2,2026-07-03 01:00:00,71.2
Mundka,NO2,2026-07-03 02:00:00,68.6
Mundka,NO2,2026-07-03 03:00:00,67.2
Mundka,NO2,2026-07-03 04:00:00,63.7
Mundka,NO2,2026-07-03 05:00:00,70.4
Mundka,NO2,2026-07-03 06:00:00,75.7
Mundka,NO2,2026-07-03 07:00:00,73.7
Mundka,NO2,2026-07-03 08:00:00,83.9
Mundka,NO2,2026-07-03 09:00:00,77.1
Mundka,NO2,2026-07-03 10:00:00,69.2
Mundka,NO2,2026-07-03 11:00:00,54.2
Mundka,NO2,2026-07-03 12:00:00,53.4
Mundka,NO2,2026-07-03 13:00:00,54.0
Mundka,NO2,2026-07-03 14:00:00,55.5
Mundka,NO2,2026-07-03 15:00:00,66.2
Mundka,NO2,2026-07-03 16:00:00,72.9
Mundka,NO2,2026-07-03 17:00:00,79.4
Mundka,NO2,2026-07-03 18:00:00,83.7
Mundka,NO2,2026-07-03 19:00:00,83.1
Mundka,NO2,2026-07-03 20:00:00,87.5
Mundka,NO2,2026-07-03 21:00:00,80.3
Mundka,NO2,2026-07-03 22:00:00,81.1
Mundka,NO2,2026-07-03 23:00:00,83.0
Mundka,NO2,2026-07-04 00:00:00,96.4
Mundka,NO2,2026-07-04 01:00:00,88.8
Mundka,NO2,2026-07-04 02:00:00,85.5
Mundka,NO2,2026-07-04 03:00:00,84.3
Mundka,NO2,2026-07-04 04:00:00,85.5
Mundka,NO2,2026-07-04 05:00:00,80.2
Mundka,NO2,2026-07-04 06:00:00,85.9
Mundka,NO2,2026-07-04 07:00:00,88.8
Mundka,NO2,2026-07-04 08:00:00,79.3
Mundka,NO2,2026-07-04 09:00:00,79.8
Mundka,NO2,2026-07-04 10:00:00,80.2
Mundka,NO2,2026-07-04 11:00:00,73.2
Mundka,NO2,2026-07-04 12:00:00,72.0
Mundka,NO2,2026-07-04 13:00:00,75.7
Mundka,NO2,2026-07-04 14:00:00,73.8
Mundka,NO2,2026-07-04 15:00:00,72.7
Mundka,NO2,2026-07-04 16:00:00,78.4
Mundka,NO2,2026-07-04 17:00:00,87.9
Mundka,NO2,2026-07-04 18:00:00,82.3
Mundka,NO2,2026-07-04 19:00:00,86.9
Mundka,NO2,2026-07-04 20:00:00,93.2
Mundka,NO2,2026-07-04 21:00:00,95.8
Mundka,NO2,2026-07-04 22:00:00,104.4
Mundka,NO2,2026-07-04 23:00:00,100.3
Mundka,NO2,2026-07-05 00:00:00,98.1
Mundka,NO2,2026-07-05 01:00:00,95.1
Mundka,NO2,2026-07-05 02:00:00,88.7
Mundka,NO2,2026-07-05 03:00:00,97.2
Mundka,NO2,2026-07-05 04:00:00,91.7
Mundka,NO2,2026-07-05 05:00:00,88.1
Mundka,NO2,2026-07-05 06:00:00,78.1
Mundka,NO2,2026-07-05 07:00:00,88.9
Mundka,NO2,2026-07-05 08:00:00,73.8
Mundka,NO2,2026-07-05 09:00:00,80.2
Mundka,NO2,2026-07-05 10:00:00,79.2
Mundka,NO2,2026-07-05 11:00:00,76.8
Mundka,NO2,2026-07-05 12:00:00,72.3
Mundka,NO2,2026-07-05 13:00:00,70.4
Mundka,NO2,2026-07-05 14:00:00,76.0
Mundka,NO2,2026-07-05 15:00:00,70.1
Mundka,NO2,2026-07-05 16:00:00,73.3
Mundka,NO2,2026-07-05 17:00:00,72.5
Mundka,NO2,2026-07-05 18:00:00,78.5
Mundka,NO2,2026-07-05 19:00:00,84.7
Mundka,NO2,2026-07-05 20:00:00,101.6
Mundka,NO2,2026-07-05 21:00:00,107.9
Mundka,NO2,2026-07-05 22:00:00,95.6
Mundka,NO2,2026-07-05 23:00:00,99.0
Mundka,NO2,2026-07-06 00:00:00,97.8
Mundka,NO2,2026-07-06 01:00:00,85.0
Mundka,NO2,2026-07-06 02:00:00,79.0
Mundka,NO2,2026-07-06 03:00:00,78.6
Mundka,NO2,2026-07-06 04:00:00,81.4
Mundka,NO2,2026-07-06 05:00:00,84.0
Mundka,NO2,2026-07-06 06:00:00,82.9
Mundka,NO2,2026-07-06 07:00:00,75.7
Mundka,NO2,2026-07-06 08:00:00,68.8
Mundka,NO2,2026-07-06 09:00:00,70.6
Mundka,NO2,2026-07-06 10:00:00,73.7
Mundka,NO2,2026-07-06 11:00:00,75.6
Mundka,NO2,2026-07-06 12:00:00,78.9
Mundka,NO2,2026-07-06 13:00:00,79.2
Mundka,NO2,2026-07-06 14:00:00,83.5
Mundka,NO2,2026-07-06 15:00:00,81.3
Mundka,NO2,2026-07-06 16:00:00,77.3
Mundka,NO2,2026-07-06 17:00:00,73.0
Mundka,NO2,2026-07-06 18:00:00,74.0
Mundka,NO2,2026-07-06 19:00:00,80.3
Mundka,NO2,2026-07-06 20:00:00,78.2
Mundka,NO2,2026-07-06 21:00:00,86.0
Mundka,NO2,2026-07-06 22:00:00,103.1
Mundka,NO2,2026-07-06 23:00:00,109.4
Mundka,NO2,2026-07-07 00:00:00,88.9
Mundka,NO2,2026-07-07 01:00:00,91.0
Mundka,NO2,2026-07-07 02:00:00,88.3
Mundka,NO2,2026-07-07 03:00:00,86.8
Mundka,NO2,2026-07-07 04:00:00,82.6
Mundka,NO2,2026-07-07 05:00:00,77.1
Mundka,NO2,2026-07-07 06:00:00,83.0
Mundka,NO2,2026-07-07 07:00:00,89.6
Mundka,NO2,2026-07-07 08:00:00,81.5
Mundka,NO2,2026-07-07 09:00:00,79.0
Mundka,NO2,2026-07-07 10:00:00,78.1
Mundka,NO2,2026-07-07 11:00:00,81.5
Mundka,NO2,2026-07-07 12:00:00,73.9
Mundka,NO2,2026-07-07 13:00:00,71.0
Mundka,NO2,2026-07-07 14:00:00,58.1
Mundka,NO2,2026-07-07 15:00:00,47.7
Mundka,NO2,2026-07-07 16:00:00,57.1
Mundka,NO2,2026-07-07 17:00:00,67.4
Mundka,NO2,2026-07-07 18:00:00,69.3
Mundka,NO2,2026-07-07 19:00:00,71.2
Mundka,NO2,2026-07-07 20:00:00,76.1
Mundka,NO2,2026-07-07 21:00:00,82.1
Mundka,NO2,2026-07-07 22:00:00,86.2
Mundka,NO2,2026-07-07 23:00:00,80.9
Mundka,NO2,2026-07-08 00:00:00,80.8
Mundka,NO2,2026-07-08 01:00:00,82.7
Mundka,NO2,2026-07-08 02:00:00,84.1
Mundka,NO2,2026-07-08 03:00:00,72.7
Mundka,NO2,2026-07-08 04:00:00,75.7
Mundka,NO2,2026-07-08 05:00:00,73.9
Mundka,NO2,2026-07-08 06:00:00,75.3
Mundka,NO2,2026-07-08 07:00:00,71.5
Mundka,NO2,2026-07-08 08:00:00,72.6
Mundka,NO2,2026-07-08 09:00:00,74.5
Mundka,NO2,2026-07-08 10:00:00,72.2
Mundka,NO2,2026-07-08 14:00:00,46.0
Mundka,NO2,2026-07-08 15:00:00,43.7
Mundka,NO2,2026-07-08 16:00:00,53.3
Mundka,NO2,2026-07-08 17:00:00,51.8
Mundka,NO2,2026-07-08 18:00:00,61.4
Mundka,NO2,2026-07-08 19:00:00,63.7
Mundka,NO2,2026-07-08 20:00:00,61.8
Mundka,NO2,2026-07-08 21:00:00,70.1
Mundka,NO2,2026-07-08 22:00:00,74.8
Mundka,NO2,2026-07-08 23:00:00,62.4
Mundka,NO2,2026-07-09 00:00:00,75.9
Mundka,NO2,2026-07-09 01:00:00,64.0
Mundka,NO2,2026-07-09 02:00:00,57.5
Mundka,NO2,2026-07-09 03:00:00,73.2
Mundka,NO2,2026-07-09 04:00:00,65.9
Mundka,NO2,2026-07-09 05:00:00,59.8
Mundka,NO2,2026-07-09 06:00:00,61.5
Mundka,NO2,2026-07-09 07:00:00,65.9
Mundka,NO2,2026-07-09 08:00:00,59.9
Mundka,NO2,2026-07-09 09:00:00,67.8
Mundka,NO2,2026-07-09 12:00:00,68.1
Mundka,NO2,2026-07-09 13:00:00,68.8
Mundka,NO2,2026-07-09 14:00:00,62.8
Mundka,NO2,2026-07-09 15:00:00,61.9
Mundka,NO2,2026-07-09 16:00:00,66.5
Mundka,NO2,2026-07-09 17:00:00,63.8
Mundka,NO2,2026-07-09 18:00:00,66.5
Mundka,NO2,2026-07-09 19:00:00,65.7
Mundka,NO2,2026-07-09 20:00:00,71.1
Mundka,NO2,2026-07-09 21:00:00,70.4
Mundka,NO2,2026-07-09 22:00:00,65.6
Mundka,NO2,2026-07-09 23:00:00,72.9
Mundka,NO2,2026-07-10 00:00:00,65.6
Mundka,NO2,2026-07-10 01:00:00,65.0
Mundka,NO2,2026-07-10 02:00:00,66.1
Mundka,NO2,2026-07-10 03:00:00,68.5
Mundka,NO2,2026-07-10 04:00:00,67.9
Mundka,NO2,2026-07-10 05:00:00,76.3
Mundka,NO2,2026-07-10 06:00:00,75.0
Mundka,NO2,2026-07-10 07:00:00,68.2
Mundka,NO2,2026-07-10 08:00:00,67.3
Mundka,NO2,2026-07-10 09:00:00,62.0
Mundka,NO2,2026-07-10 10:00:00,64.8
Mundka,NO2,2026-07-10 11:00:00,64.9
Mundka,NO2,2026-07-10 12:00:00,67.3
Mundka,NO2,2026-07-10 13:00:00,67.4
Mundka,NO2,2026-07-10 14:00:00,67.8
Mundka,NO2,2026-07-10 15:00:00,65.8
Mundka,NO2,2026-07-10 16:00:00,62.4
Mundka,NO2,2026-07-10 17:00:00,60.9
Mundka,NO2,2026-07-10 18:00:00,63.3
Mundka,NO2,2026-07-10 19:00:00,63.7
Mundka,NO2,2026-07-10 20:00:00,72.8
Mundka,NO2,2026-07-10 21:00:00,79.4
Mundka,NO2,2026-07-10 22:00:00,77.8
Mundka,NO2,2026-07-10 23:00:00,76.2
Mundka,NO2,2026-07-11 00:00:00,75.7
Mundka,NO2,2026-07-11 01:00:00,67.1
Mundka,NO2,2026-07-11 02:00:00,67.5
Mundka,NO2,2026-07-11 03:00:00,69.4
Mundka,NO2,2026-07-11 04:00:00,71.7
Mundka,NO2,2026-07-11 05:00:00,76.4
Mundka,NO2,2026-07-11 06:00:00,91.4
Mundka,NO2,2026-07-11 07:00:00,84.6
Mundka,NO2,2026-07-11 08:00:00,79.9
Mundka,NO2,2026-07-11 09:00:00,71.0
Mundka,NO2,2026-07-11 10:00:00,61.0
Mundka,NO2,2026-07-11 11:00:00,63.9
Mundka,NO2,2026-07-11 12:00:00,58.6
Mundka,NO2,2026-07-11 13:00:00,60.6
Mundka,NO2,2026-07-11 14:00:00,67.6
Mundka,NO2,2026-07-11 15:00:00,70.2
Mundka,NO2,2026-07-11 16:00:00,69.2
Mundka,NO2,2026-07-11 17:00:00,67.3
Mundka,NO2,2026-07-11 18:00:00,67.6
Mundka,NO2,2026-07-11 19:00:00,66.5
Mundka,NO2,2026-07-11 20:00:00,73.0
Mundka,NO2,2026-07-11 21:00:00,83.6
Mundka,NO2,2026-07-11 22:00:00,84.9
Mundka,NO2,2026-07-11 23:00:00,87.8
Mundka,NO2,2026-07-12 00:00:00,90.9
Mundka,NO2,2026-07-12 01:00:00,77.5
Mundka,NO2,2026-07-12 02:00:00,73.5
Mundka,NO2,2026-07-12 03:00:00,71.5
Mundka,NO2,2026-07-12 04:00:00,74.6
Mundka,NO2,2026-07-12 05:00:00,68.3
Mundka,NO2,2026-07-12 06:00:00,65.1
Mundka,NO2,2026-07-12 07:00:00,68.6
Mundka,NO2,2026-07-12 08:00:00,70.7
Mundka,NO2,2026-07-12 09:00:00,76.7
Mundka,NO2,2026-07-12 10:00:00,66.2
Mundka,NO2,2026-07-12 11:00:00,63.6
Mundka,NO2,2026-07-12 12:00:00,57.8
Mundka,NO2,2026-07-12 13:00:00,57.7
Mundka,NO2,2026-07-12 14:00:00,61.4
Mundka,NO2,2026-07-12 15:00:00,59.3
Mundka,NO2,2026-07-12 16:00:00,56.9
Mundka,NO2,2026-07-12 17:00:00,62.9
Mundka,NO2,2026-07-12 18:00:00,69.9
Mundka,NO2,2026-07-12 19:00:00,65.1
Mundka,NO2,2026-07-12 20:00:00,70.7
Mundka,NO2,2026-07-12 21:00:00,73.9
Mundka,NO2,2026-07-12 22:00:00,74.5
Mundka,NO2,2026-07-12 23:00:00,77.9
Mundka,NO2,2026-07-13 00:00:00,73.5
Mundka,NO2,2026-07-13 01:00:00,64.5
Mundka,NO2,2026-07-13 02:00:00,70.3
Mundka,NO2,2026-07-13 03:00:00,69.7
Mundka,NO2,2026-07-13 04:00:00,67.7
Mundka,NO2,2026-07-13 05:00:00,72.5
Mundka,NO2,2026-07-13 06:00:00,68.2
Mundka,NO2,2026-07-13 07:00:00,66.3
Mundka,NO2,2026-07-13 08:00:00,66.6
Mundka,NO2,2026-07-13 09:00:00,69.9
Mundka,NO2,2026-07-13 10:00:00,66.3
Mundka,NO2,2026-07-13 11:00:00,62.9
Mundka,NO2,2026-07-13 12:00:00,55.6
Mundka,NO2,2026-07-13 13:00:00,46.9
Mundka,NO2,2026-07-13 14:00:00,28.2
Mundka,NO2,2026-07-13 15:00:00,25.2
Mundka,NO2,2026-07-13 16:00:00,34.6
Mundka,NO2,2026-07-13 17:00:00,45.2
Mundka,NO2,2026-07-13 18:00:00,36.1
Mundka,NO2,2026-07-13 19:00:00,52.2
Mundka,NO2,2026-07-13 20:00:00,55.7
Mundka,NO2,2026-07-13 21:00:00,59.6
Mundka,NO2,2026-07-13 22:00:00,74.4
Mundka,NO2,2026-07-13 23:00:00,84.7
Mundka,NO2,2026-07-14 00:00:00,75.6
Mundka,NO2,2026-07-14 01:00:00,68.1
Mundka,NO2,2026-07-14 02:00:00,70.2
Mundka,NO2,2026-07-14 03:00:00,72.3
Mundka,NO2,2026-07-14 04:00:00,65.5
Mundka,NO2,2026-07-14 05:00:00,63.8
Mundka,NO2,2026-07-14 06:00:00,66.5
Mundka,NO2,2026-07-14 07:00:00,68.4
Mundka,NO2,2026-07-14 08:00:00,68.8
Mundka,NO2,2026-07-14 09:00:00,65.1
Mundka,NO2,2026-07-14 10:00:00,64.6
Mundka,NO2,2026-07-14 11:00:00,65.3
Mundka,NO2,2026-07-14 12:00:00,66.3
Mundka,NO2,2026-07-14 13:00:00,64.6
Mundka,NO2,2026-07-14 14:00:00,58.3
Mundka,NO2,2026-07-14 15:00:00,64.4
Mundka,NO2,2026-07-14 16:00:00,61.6
Mundka,NO2,2026-07-14 17:00:00,60.1
Mundka,NO2,2026-07-14 18:00:00,65.6
Mundka,NO2,2026-07-14 19:00:00,61.6
Mundka,NO2,2026-07-14 20:00:00,65.7
Mundka,NO2,2026-07-14 21:00:00,74.4
Mundka,NO2,2026-07-14 22:00:00,75.3
Mundka,NO2,2026-07-14 23:00:00,81.0
Mundka,NO2,2026-07-15 00:00:00,73.3
Mundka,NO2,2026-07-15 01:00:00,68.7
Mundka,NO2,2026-07-15 02:00:00,64.0
Mundka,NO2,2026-07-15 03:00:00,61.6
Mundka,NO2,2026-07-15 04:00:00,74.4
Mundka,NO2,2026-07-15 05:00:00,79.5
Mundka,NO2,2026-07-15 06:00:00,82.3
Mundka,NO2,2026-07-15 07:00:00,74.5
Mundka,NO2,2026-07-15 08:00:00,68.6
Mundka,NO2,2026-07-15 09:00:00,67.1
Mundka,NO2,2026-07-15 10:00:00,63.7
Mundka,NO2,2026-07-15 11:00:00,57.7
Mundka,NO2,2026-07-15 12:00:00,59.6
Mundka,NO2,2026-07-15 13:00:00,61.2
Mundka,NO2,2026-07-15 14:00:00,64.2
Mundka,NO2,2026-07-15 15:00:00,69.8
Mundka,NO2,2026-07-15 16:00:00,68.6
Mundka,NO2,2026-07-15 17:00:00,61.4
Mundka,NO2,2026-07-15 18:00:00,64.0
Mundka,NO2,2026-07-15 19:00:00,63.1
Mundka,NO2,2026-07-15 20:00:00,68.2
Mundka,NO2,2026-07-15 21:00:00,73.8
Mundka,NO2,2026-07-15 22:00:00,74.7
Mundka,NO2,2026-07-15 23:00:00,72.5
Mundka,NO2,2026-07-16 00:00:00,76.9
Mundka,NO2,2026-07-16 01:00:00,70.1
Mundka,NO2,2026-07-16 02:00:00,68.6
Mundka,NO2,2026-07-16 06:00:00,71.0
Mundka,NO2,2026-07-16 07:00:00,73.0
Mundka,NO2,2026-07-16 08:00:00,71.5
Mundka,NO2,2026-07-16 09:00:00,78.7
Mundka,NO2,2026-07-16 10:00:00,62.8
Mundka,NO2,2026-07-16 11:00:00,57.7
Mundka,NO2,2026-07-16 12:00:00,57.8
Mundka,NO2,2026-07-16 13:00:00,55.6
Mundka,NO2,2026-07-16 14:00:00,60.6
Mundka,NO2,2026-07-16 15:00:00,61.5
Mundka,NO2,2026-07-16 16:00:00,62.5
Mundka,NO2,2026-07-16 17:00:00,65.7
Mundka,NO2,2026-07-16 18:00:00,60.7
Mundka,NO2,2026-07-16 19:00:00,69.8
Mundka,NO2,2026-07-16 20:00:00,66.2
Mundka,NO2,2026-07-16 21:00:00,77.3
Mundka,NO2,2026-07-16 22:00:00,68.9
Mundka,NO2,2026-07-16 23:00:00,79.8
Mundka,NO2,2026-07-17 00:00:00,87.5
Mundka,NO2,2026-07-17 01:00:00,89.1
Mundka,NO2,2026-07-17 02:00:00,80.5
Mundka,NO2,2026-07-17 03:00:00,74.3
Mundka,NO2,2026-07-17 12:00:00,58.8
Mundka,NO2,2026-07-17 13:00:00,57.5
Mundka,NO2,2026-07-17 14:00:00,61.6
Mundka,NO2,2026-07-17 15:00:00,59.4
Mundka,NO2,2026-07-17 16:00:00,57.5
Mundka,NO2,2026-07-17 17:00:00,67.7
Mundka,NO2,2026-07-17 18:00:00,70.8
Mundka,NO2,2026-07-17 19:00:00,80.6
Mundka,NO2,2026-07-17 20:00:00,81.6
Mundka,NO2,2026-07-17 21:00:00,74.7
Mundka,NO2,2026-07-17 22:00:00,67.6
Mundka,NO2,2026-07-17 23:00:00,86.2
Mundka,NO2,2026-07-18 00:00:00,77.1
Mundka,NO2,2026-07-18 01:00:00,70.3
Mundka,NO2,2026-07-18 02:00:00,64.0
Mundka,NO2,2026-07-18 03:00:00,67.9
Mundka,NO2,2026-07-18 04:00:00,68.2
Mundka,NO2,2026-07-18 05:00:00,65.5
Mundka,NO2,2026-07-18 06:00:00,71.9
Mundka,NO2,2026-07-18 07:00:00,65.1
Mundka,NO2,2026-07-18 08:00:00,63.1
Mundka,NO2,2026-07-18 09:00:00,66.2
Mundka,NO2,2026-07-18 10:00:00,62.7
Mundka,NO2,2026-07-18 11:00:00,65.7
Mundka,NO2,2026-07-18 12:00:00,65.8
Mundka,NO2,2026-07-18 13:00:00,64.4
Mundka,NO2,2026-07-18 14:00:00,61.2
Mundka,NO2,2026-07-18 15:00:00,60.2
Mundka,NO2,2026-07-18 16:00:00,61.0
Mundka,NO2,2026-07-18 17:00:00,58.8
Mundka,NO2,2026-07-18 18:00:00,62.7
Mundka,NO2,2026-07-18 19:00:00,66.8
Mundka,NO2,2026-07-18 20:00:00,83.4
Mundka,NO2,2026-07-18 21:00:00,86.4
Mundka,NO2,2026-07-18 22:00:00,77.8
Mundka,NO2,2026-07-18 23:00:00,74.3
Mundka,NO2,2026-07-19 00:00:00,77.5
Mundka,NO2,2026-07-19 01:00:00,70.4
Mundka,NO2,2026-07-19 02:00:00,65.1
Mundka,NO2,2026-07-19 03:00:00,65.3
Mundka,NO2,2026-07-19 04:00:00,72.0
Mundka,NO2,2026-07-19 05:00:00,72.3
Mundka,NO2,2026-07-19 06:00:00,71.1
Mundka,NO2,2026-07-19 07:00:00,65.3
Mundka,NO2,2026-07-19 08:00:00,67.7
Mundka,NO2,2026-07-19 09:00:00,66.6
Mundka,NO2,2026-07-19 10:00:00,61.1
Mundka,NO2,2026-07-19 11:00:00,57.0
Mundka,NO2,2026-07-19 12:00:00,57.6
Mundka,NO2,2026-07-19 13:00:00,58.4
Mundka,NO2,2026-07-19 14:00:00,65.8
Mundka,NO2,2026-07-19 15:00:00,64.0
Mundka,NO2,2026-07-19 16:00:00,59.3
Mundka,NO2,2026-07-19 17:00:00,58.9
Mundka,NO2,2026-07-19 18:00:00,57.7
Mundka,NO2,2026-07-19 19:00:00,58.3
Mundka,NO2,2026-07-19 20:00:00,71.5
Mundka,NO2,2026-07-19 21:00:00,66.2
Mundka,NO2,2026-07-19 22:00:00,69.2
Mundka,NO2,2026-07-19 23:00:00,72.5
Mundka,NO2,2026-07-20 00:00:00,65.9
Mundka,NO2,2026-07-20 01:00:00,62.7
Mundka,NO2,2026-07-20 02:00:00,59.3
Mundka,NO2,2026-07-20 03:00:00,61.2
Mundka,NO2,2026-07-20 04:00:00,57.0
Mundka,NO2,2026-07-20 05:00:00,60.8
Mundka,NO2,2026-07-20 06:00:00,60.8
Mundka,NO2,2026-07-20 07:00:00,70.8
Mundka,NO2,2026-07-20 08:00:00,67.1
Mundka,NO2,2026-07-20 09:00:00,61.9
Mundka,NO2,2026-07-20 10:00:00,58.1
Mundka,NO2,2026-07-20 12:00:00,57.4
Mundka,NO2,2026-07-20 13:00:00,56.7
Mundka,NO2,2026-07-20 14:00:00,67.8
Mundka,NO2,2026-07-20 15:00:00,68.9
Mundka,NO2,2026-07-20 16:00:00,66.3
Mundka,NO2,2026-07-20 17:00:00,67.1
Mundka,NO2,2026-07-20 18:00:00,62.6
Mundka,NO2,2026-07-20 19:00:00,64.6
Mundka,NO2,2026-07-20 20:00:00,67.3
Mundka,NO2,2026-07-20 21:00:00,62.2
Mundka,NO2,2026-07-20 22:00:00,65.8
Mundka,NO2,2026-07-20 23:00:00,68.8
Mundka,NO2,2026-07-21 00:00:00,69.9
Mundka,NO2,2026-07-21 01:00:00,76.6
